sale_id,sale_date,product_id,quantity,customer_id,total_amount,rating
3536,10/01/2023,21,6,18,3900,5
3973,10/15/2023,8,16,18,12000,5
8535,03/20/2024,2,10,18,9000,4
8766,03/28/2024,3,20,18,5000,5
647,03/02/2023,8,13,18,9750,5
1188,04/20/2023,13,15,18,6750,4
1741,06/07/2023,3,19,18,4750,5
3588,10/02/2023,7,11,18,16500,5
3702,10/06/2023,3,6,18,1500,4
3807,10/09/2023,9,13,18,9100,5
6057,12/26/2023,14,15,18,4800,5
9371,05/25/2024,4,15,18,9000,5
3015,09/14/2023,22,14,18,5600,4
7313,02/09/2024,4,9,18,5400,4
9222,05/09/2024,3,5,18,1250,5
1437,05/10/2023,15,7,18,2450,5
7311,02/09/2024,4,19,18,11400,5
7634,02/20/2024,1,19,18,6650,4
8164,03/07/2024,2,17,18,15300,4
8506,03/19/2024,1,13,18,4550,5
4706,11/10/2023,11,18,18,9900,5
26,01/03/2023,16,16,19,8000,5
206,01/23/2023,6,16,19,19200,4
1499,05/16/2023,25,17,19,10200,5
2601,08/31/2023,24,6,19,3000,5
6388,01/07/2024,14,8,19,2560,4
6710,01/18/2024,3,17,19,4250,4
10267,09/18/2024,3,8,19,2000,4
515,02/20/2023,1,15,19,5250,4
749,03/10/2023,8,14,19,10500,5
1434,05/10/2023,13,15,19,6750,5
3122,09/18/2023,21,9,19,5850,4
4594,11/07/2023,2,5,19,4500,4
5174,11/27/2023,5,10,19,4500,5
5578,12/10/2023,1,17,19,5950,4
8556,03/21/2024,2,18,19,16200,5
9592,06/23/2024,2,7,19,6300,4
2410,08/12/2023,24,15,19,7500,4
3225,09/21/2023,21,11,19,7150,4
6146,12/29/2023,14,12,19,3840,5
741,03/09/2023,11,9,19,4950,5
5477,12/07/2023,3,10,19,2500,5
6789,01/21/2024,2,14,19,12600,4
2036,07/08/2023,21,18,19,11700,4
4393,11/01/2023,3,16,19,4000,4
1407,05/08/2023,23,20,19,5000,4
8211,03/09/2024,1,7,19,2450,4
8315,03/12/2024,4,12,19,7200,5
8767,03/28/2024,3,13,19,3250,4
692,03/05/2023,6,13,20,15600,5
1608,05/26/2023,28,15,20,4500,5
2347,08/06/2023,24,13,20,6500,4
3705,10/06/2023,4,6,20,3600,5
4357,10/30/2023,1,5,20,1750,4
5701,12/14/2023,11,14,20,7700,4
7106,02/02/2024,2,8,20,7200,4
8972,04/14/2024,3,7,20,1750,4
9756,07/15/2024,2,9,20,8100,5
1127,04/13/2023,27,20,20,4000,5
7896,02/29/2024,3,17,20,4250,4
419,02/10/2023,7,6,20,9000,5
2613,09/01/2023,24,19,20,9500,5
3370,09/25/2023,23,17,20,4250,4
4108,10/21/2023,2,12,20,10800,4
5010,11/20/2023,11,5,20,2750,4
6449,01/09/2024,14,14,20,4480,4
7316,02/09/2024,4,17,20,10200,4
7346,02/10/2024,3,18,20,4500,5
2663,09/02/2023,24,20,20,10000,5
5001,11/20/2023,8,5,20,3750,4
6703,01/18/2024,2,12,20,10800,5
6924,01/26/2024,2,8,20,7200,4
8997,04/16/2024,4,7,20,4200,4
1186,04/20/2023,8,9,20,6750,5
2583,08/29/2023,24,17,20,8500,5
6328,01/05/2024,14,8,20,2560,5
7497,02/15/2024,3,17,20,4250,4
1695,06/04/2023,4,11,21,6600,5
1807,06/14/2023,7,17,21,25500,5
3649,10/04/2023,6,13,21,15600,5
3737,10/07/2023,3,16,21,4000,4
4392,11/01/2023,3,20,21,5000,4
4957,11/19/2023,3,7,21,1750,5
8857,03/31/2024,3,5,21,1250,5
230,01/24/2023,17,6,21,3600,5
1851,06/18/2023,26,18,21,16200,4
4040,10/18/2023,5,20,21,9000,4
5124,11/25/2023,7,5,21,7500,5
6558,01/13/2024,1,16,21,5600,5
7668,02/21/2024,3,13,21,3250,4
7710,02/23/2024,1,15,21,5250,5
8275,03/11/2024,3,15,21,3750,5
8428,03/16/2024,4,10,21,6000,5
9576,06/22/2024,2,19,21,17100,5
9865,07/31/2024,2,13,21,11700,4
392,02/08/2023,16,12,21,6000,4
1574,05/23/2023,19,12,21,3600,4
1873,06/21/2023,24,16,21,8000,4
2129,07/17/2023,22,5,21,2000,5
2859,09/09/2023,22,6,21,2400,4
3552,10/01/2023,23,11,21,2750,5
4557,11/05/2023,9,11,21,7700,5
4760,11/12/2023,9,17,21,11900,4
4771,11/13/2023,3,13,21,3250,4
5130,11/25/2023,10,10,21,18000,4
1105,04/11/2023,9,17,21,11900,4
6557,01/13/2024,1,20,21,7000,4
4353,10/29/2023,11,9,21,4950,4
7224,02/06/2024,4,18,21,10800,4
810,03/15/2023,5,13,21,5850,5
5424,12/04/2023,9,12,21,8400,5
549,02/22/2023,18,12,22,5400,4
702,03/05/2023,21,11,22,7150,5
907,03/25/2023,5,12,22,5400,5
2740,09/05/2023,24,16,22,8000,4
2841,09/08/2023,23,15,22,3750,5
3139,09/18/2023,23,14,22,3500,4
4118,10/21/2023,9,10,22,7000,5
4150,10/22/2023,10,7,22,12600,4
6217,01/01/2024,14,14,22,4480,5
6824,01/22/2024,3,9,22,2250,5
7277,02/08/2024,3,16,22,4000,4
9679,07/04/2024,4,15,22,9000,4
10209,09/11/2024,4,5,22,3000,5
1474,05/14/2023,18,18,22,8100,5
1978,07/03/2023,1,9,22,3150,4
2699,09/04/2023,24,7,22,3500,4
4641,11/08/2023,11,19,22,10450,4
5187,11/27/2023,9,20,22,14000,5
5720,12/15/2023,11,9,22,4950,4
6099,12/28/2023,14,5,22,1600,5
6494,01/10/2024,14,16,22,5120,5
7422,02/12/2024,3,5,22,1250,4
7975,03/02/2024,1,14,22,4900,4
8089,03/05/2024,1,13,22,4550,4
8179,03/08/2024,1,8,22,2800,5
260,01/27/2023,2,14,22,12600,5
1365,05/04/2023,19,5,22,1500,5
1430,05/10/2023,10,9,22,16200,5
1981,07/03/2023,5,13,22,5850,4
2981,09/13/2023,21,14,22,9100,4
3762,10/08/2023,2,14,22,12600,4
4241,10/26/2023,2,15,22,13500,5
635,03/01/2023,19,18,22,5400,4
1027,04/04/2023,27,6,22,1200,4
6322,01/04/2024,14,16,22,5120,4
7189,02/05/2024,3,12,22,3000,5
8908,04/05/2024,2,11,22,9900,4
1640,05/30/2023,21,17,22,11050,4
3783,10/09/2023,2,9,22,8100,5
3788,10/09/2023,3,20,22,5000,4
4505,11/04/2023,5,17,22,7650,5
5112,11/25/2023,2,13,22,11700,5
700,03/05/2023,18,19,22,8550,5
3175,09/19/2023,22,7,22,2800,4
4238,10/26/2023,1,20,22,7000,4
219,01/24/2023,5,19,23,8550,5
262,01/27/2023,6,9,23,10800,5
1636,05/30/2023,7,13,23,19500,5
1925,06/28/2023,24,17,23,8500,5
2259,07/28/2023,16,10,23,5000,4
2291,07/31/2023,13,16,23,7200,4
2606,08/31/2023,24,10,23,5000,5
4858,11/15/2023,9,16,23,11200,5
9974,08/11/2024,2,9,23,8100,5
10234,09/13/2024,4,15,23,9000,4
2072,07/12/2023,7,18,23,27000,5
2192,07/22/2023,20,15,23,12000,4
3995,10/16/2023,8,17,23,12750,4
5953,12/23/2023,14,9,23,2880,4
6229,01/01/2024,14,16,23,5120,5
6399,01/07/2024,14,15,23,4800,4
7452,02/13/2024,3,9,23,2250,4
7712,02/23/2024,2,7,23,6300,4
7859,02/28/2024,1,20,23,7000,4
7954,03/01/2024,4,18,23,10800,5
8612,03/23/2024,1,17,23,5950,5
9670,07/03/2024,2,6,23,5400,5
1012,04/03/2023,4,17,23,10200,4
1156,04/16/2023,22,12,23,4800,4
1620,05/28/2023,12,13,23,3900,5
2591,08/30/2023,24,9,23,4500,4
3763,10/08/2023,2,8,23,7200,5
3970,10/15/2023,7,9,23,13500,4
1796,06/12/2023,10,13,23,23400,5
4489,11/03/2023,10,12,23,21600,4
4716,11/11/2023,5,9,23,4050,4
4940,11/18/2023,9,13,23,9100,5
2721,09/04/2023,24,15,23,7500,5
9157,05/03/2024,3,12,23,3000,4
152,01/17/2023,24,8,23,4000,4
5319,12/01/2023,8,17,23,12750,5
6991,01/29/2024,1,13,23,4550,4
9838,07/26/2024,4,20,23,12000,5
369,02/05/2023,18,8,24,3600,4
408,02/09/2023,21,20,24,13000,5
2423,08/14/2023,24,12,24,6000,5
2510,08/22/2023,24,5,24,2500,4
3462,09/28/2023,24,7,24,3500,5
3660,10/04/2023,10,10,24,18000,5
4541,11/05/2023,4,5,24,3000,5
5436,12/05/2023,2,20,24,18000,5
5708,12/15/2023,5,12,24,5400,4
6468,01/09/2024,14,8,24,2560,4
6506,01/11/2024,2,9,24,8100,4
7478,02/14/2024,2,10,24,9000,5
7762,02/25/2024,1,10,24,3500,4
1058,04/07/2023,27,7,24,1400,5
2320,08/03/2023,24,19,24,9500,5
2459,08/17/2023,24,9,24,4500,4
2617,09/01/2023,24,10,24,5000,5
3053,09/15/2023,24,17,24,8500,5
4341,10/29/2023,6,19,24,22800,4
4343,10/29/2023,7,12,24,18000,5
4606,11/07/2023,9,15,24,10500,4
5158,11/26/2023,10,20,24,36000,4
5811,12/18/2023,11,7,24,3850,5
5931,12/22/2023,14,5,24,1600,4
7212,02/06/2024,3,17,24,4250,5
7590,02/18/2024,4,8,24,4800,5
7883,02/29/2024,1,11,24,3850,5
8413,03/16/2024,2,19,24,17100,4
1004,04/02/2023,21,12,24,7800,5
3368,09/25/2023,23,10,24,2500,4
4033,10/18/2023,3,7,24,1750,4
4472,11/03/2023,5,8,24,3600,5
8794,03/29/2024,2,9,24,8100,4
10347,09/27/2024,3,5,24,1250,5
4677,11/10/2023,2,17,24,15300,4
6180,12/31/2023,14,19,24,6080,4
6378,01/06/2024,14,8,24,2560,4
6517,01/11/2024,14,13,24,4160,4
6076,12/27/2023,14,17,24,5440,5
7834,02/27/2024,3,16,24,4000,5
9111,04/30/2024,2,10,24,9000,5
2742,09/05/2023,24,8,25,4000,4
2850,09/09/2023,21,19,25,12350,5
3233,09/21/2023,21,8,25,5200,4
4697,11/10/2023,9,20,25,14000,5
5830,12/19/2023,9,5,25,3500,4
707,03/06/2023,10,19,25,34200,4
1687,06/03/2023,11,7,25,3850,4
1937,06/29/2023,23,15,25,3750,4
2416,08/13/2023,24,19,25,9500,5
2585,08/29/2023,24,19,25,9500,4
3610,10/03/2023,1,19,25,6650,4
3839,10/10/2023,11,11,25,6050,5
4917,11/18/2023,3,9,25,2250,5
5411,12/04/2023,4,17,25,10200,4
6917,01/26/2024,1,18,25,6300,4
8841,03/31/2024,1,20,25,7000,4
9591,06/23/2024,2,13,25,11700,5
10297,09/21/2024,2,9,25,8100,4
2822,09/08/2023,21,8,25,5200,4
3611,10/03/2023,1,10,25,3500,5
3975,10/15/2023,9,6,25,4200,4
4885,11/16/2023,11,9,25,4950,5
5989,12/24/2023,14,6,25,1920,4
7123,02/03/2024,1,20,25,7000,5
1395,05/07/2023,23,8,25,2000,4
6648,01/16/2024,3,19,25,4750,5
7866,02/28/2024,2,16,25,14400,4
8524,03/19/2024,3,13,25,3250,4
9314,05/19/2024,1,14,25,4900,4
473,02/15/2023,18,15,25,6750,5
7741,02/24/2024,2,13,25,11700,5
9584,06/23/2024,1,18,25,6300,5
10017,08/16/2024,3,12,25,3000,5
6799,01/21/2024,3,12,25,3000,4
8356,03/14/2024,2,6,25,5400,5
266,01/27/2023,17,5,26,3000,4
1200,04/21/2023,17,16,26,9600,5
2255,07/28/2023,8,11,26,8250,5
2685,09/03/2023,24,8,26,4000,5
3145,09/18/2023,23,12,26,3000,4
3421,09/27/2023,22,6,26,2400,5
4445,11/02/2023,6,13,26,15600,4
5314,12/01/2023,7,13,26,19500,4
7258,02/08/2024,1,12,26,4200,5
7265,02/08/2024,1,16,26,5600,5
8966,04/13/2024,3,18,26,4500,5
9527,06/15/2024,4,11,26,6600,4
10034,08/19/2024,4,12,26,7200,4
1712,06/05/2023,9,12,26,8400,4
1994,07/04/2023,20,16,26,12800,5
2295,08/01/2023,1,8,26,2800,4
3455,09/28/2023,23,17,26,4250,5
3579,10/02/2023,2,14,26,12600,4
3796,10/09/2023,7,8,26,12000,4
6269,01/03/2024,14,19,26,6080,5
8836,03/31/2024,1,15,26,5250,4
9329,05/21/2024,1,16,26,5600,5
9560,06/20/2024,2,16,26,14400,5
10054,08/22/2024,1,9,26,3150,4
10150,09/03/2024,4,10,26,6000,5
10329,09/25/2024,2,15,26,13500,5
1436,05/10/2023,14,16,26,5120,4
1587,05/24/2023,21,5,26,3250,5
2262,07/28/2023,28,11,26,3300,4
3396,09/26/2023,23,7,26,1750,4
4560,11/05/2023,10,8,26,14400,5
4617,11/08/2023,1,17,26,5950,5
7815,02/26/2024,4,11,26,6600,4
8823,03/30/2024,3,9,26,2250,4
9473,06/07/2024,4,8,26,4800,4
3105,09/17/2023,23,5,26,1250,5
5736,12/16/2023,5,11,26,4950,4
6911,01/26/2024,1,6,26,2100,4
9100,04/28/2024,3,5,26,1250,5
1883,06/22/2023,24,16,26,8000,5
5419,12/04/2023,8,18,26,13500,4
6084,12/27/2023,14,19,26,6080,4
1459,05/13/2023,9,10,27,7000,5
1870,06/21/2023,21,9,27,5850,4
2299,08/01/2023,11,20,27,11000,4
3340,09/24/2023,23,18,27,4500,4
3482,09/29/2023,22,7,27,2800,4
5337,12/01/2023,11,14,27,7700,5
5849,12/19/2023,14,18,27,5760,5
7907,02/29/2024,4,5,27,3000,5
9216,05/09/2024,2,16,27,14400,5
9643,06/30/2024,3,11,27,2750,4
31,01/03/2023,28,8,27,2400,5
289,01/30/2023,2,12,27,10800,5
1170,04/18/2023,21,13,27,8450,4
1559,05/22/2023,20,19,27,15200,5
1966,07/02/2023,3,15,27,3750,4
2230,07/25/2023,22,14,27,5600,5
2549,08/26/2023,24,15,27,7500,4
2868,09/09/2023,22,7,27,2800,4
2937,09/11/2023,21,5,27,3250,4
3692,10/05/2023,11,7,27,3850,5
4034,10/18/2023,3,13,27,3250,5
5166,11/27/2023,3,17,27,4250,5
5496,12/07/2023,8,19,27,14250,5
5663,12/13/2023,7,13,27,19500,4
6053,12/26/2023,14,11,27,3520,4
6130,12/29/2023,14,17,27,5440,4
7567,02/17/2024,4,5,27,3000,5
7860,02/28/2024,1,20,27,7000,4
8706,03/26/2024,2,19,27,17100,5
8893,04/04/2024,2,11,27,9900,4
8957,04/12/2024,4,9,27,5400,4
9825,07/25/2024,1,8,27,2800,4
1702,06/04/2023,13,9,27,4050,5
2269,07/29/2023,14,15,27,4800,5
2545,08/26/2023,24,18,27,9000,5
8059,03/04/2024,1,10,27,3500,4
305,01/30/2023,25,8,27,4800,4
2240,07/26/2023,16,11,27,5500,4
5596,12/10/2023,8,13,27,9750,4
1922,06/28/2023,18,5,27,2250,4
5389,12/03/2023,4,13,27,7800,5
2762,09/06/2023,24,11,27,5500,4
7179,02/05/2024,1,11,27,3850,4
708,03/06/2023,19,9,28,2700,5
1877,06/22/2023,17,9,28,5400,5
2053,07/10/2023,15,16,28,5600,4
2562,08/27/2023,24,18,28,9000,4
2571,08/28/2023,24,5,28,2500,4
2947,09/11/2023,23,17,28,4250,5
4752,11/12/2023,7,12,28,18000,4
5909,12/21/2023,14,7,28,2240,4
7572,02/18/2024,1,19,28,6650,4
7830,02/27/2024,2,6,28,5400,4
8592,03/22/2024,2,7,28,6300,4
9026,04/19/2024,4,18,28,10800,5
9728,07/11/2024,1,7,28,2450,5
10217,09/12/2024,3,20,28,5000,5
10282,09/20/2024,1,10,28,3500,5
712,03/07/2023,1,6,28,2100,5
1404,05/08/2023,19,11,28,3300,4
1555,05/22/2023,1,18,28,6300,5
3984,10/16/2023,2,5,28,4500,4
5279,12/01/2023,1,17,28,5950,5
5479,12/07/2023,3,7,28,1750,5
7009,01/29/2024,2,14,28,12600,4
7181,02/05/2024,1,11,28,3850,5
7553,02/17/2024,2,9,28,8100,4
7582,02/18/2024,2,17,28,15300,5
7673,02/21/2024,4,11,28,6600,4
9422,05/31/2024,1,11,28,3850,5
9690,07/05/2024,2,16,28,14400,4
982,04/01/2023,7,9,28,13500,4
1992,07/04/2023,18,10,28,4500,5
4043,10/18/2023,7,11,28,16500,5
224,01/24/2023,9,6,28,4200,5
1509,05/17/2023,20,19,28,15200,4
2544,08/26/2023,24,13,28,6500,4
5890,12/21/2023,14,17,28,5440,5
268,01/27/2023,20,9,28,7200,5
888,03/23/2023,9,17,28,11900,4
8057,03/04/2024,1,5,28,1750,4
466,02/15/2023,5,15,28,6750,5
4725,11/11/2023,9,15,28,10500,4
2353,08/07/2023,24,16,29,8000,5
3101,09/17/2023,23,14,29,3500,4
4793,11/13/2023,9,6,29,4200,4
6414,01/08/2024,14,17,29,5440,5
7207,02/06/2024,1,13,29,4550,5
7799,02/26/2024,2,14,29,12600,5
8585,03/22/2024,2,11,29,9900,4
10124,08/31/2024,4,13,29,7800,4
10340,09/26/2024,2,14,29,12600,5
1348,05/03/2023,20,11,29,8800,4
1785,06/11/2023,10,17,29,30600,5
2274,07/30/2023,1,14,29,4900,5
2387,08/10/2023,24,18,29,9000,5
3300,09/23/2023,21,15,29,9750,4
3936,10/14/2023,4,15,29,9000,5
5221,11/29/2023,3,16,29,4000,5
6013,12/25/2023,14,17,29,5440,5
6018,12/25/2023,14,18,29,5760,5
9905,08/04/2024,4,9,29,5400,5
10052,08/22/2024,1,10,29,3500,4
57,01/06/2023,25,19,29,11400,5
2082,07/13/2023,4,17,29,10200,4
2324,08/03/2023,24,19,29,9500,4
2643,09/02/2023,24,19,29,9500,5
3155,09/18/2023,24,15,29,7500,5
3329,09/24/2023,21,15,29,9750,4
4134,10/22/2023,3,16,29,4000,4
9384,05/26/2024,4,15,29,9000,5
10300,09/21/2024,4,13,29,7800,4
4820,11/14/2023,8,15,29,11250,4
9071,04/24/2024,4,18,29,10800,4
6668,01/17/2024,1,9,29,3150,4
6860,01/24/2024,1,8,29,2800,4
7012,01/29/2024,3,8,29,2000,5
7211,02/06/2024,3,18,29,4500,4
276,01/28/2023,21,18,30,11700,5
993,04/02/2023,6,15,30,18000,5
1709,06/04/2023,24,17,30,8500,4
4090,10/20/2023,4,7,30,4200,5
4568,11/06/2023,2,20,30,18000,5
4787,11/13/2023,8,7,30,5250,5
5222,11/29/2023,3,12,30,3000,5
5398,12/03/2023,7,20,30,30000,5
6886,01/25/2024,1,19,30,6650,4
9298,05/16/2024,4,6,30,3600,5
9746,07/13/2024,3,7,30,1750,4
10254,09/16/2024,4,13,30,7800,4
1370,05/05/2023,14,10,30,3200,4
2942,09/11/2023,22,16,30,6400,5
4331,10/29/2023,1,19,30,6650,5
4449,11/02/2023,8,16,30,12000,5
5650,12/12/2023,9,10,30,7000,5
609,02/27/2023,12,9,30,2700,4
1366,05/04/2023,20,11,30,8800,4
1892,06/23/2023,27,13,30,2600,4
3483,09/29/2023,22,16,30,6400,4
4179,10/23/2023,7,15,30,22500,4
65,01/08/2023,13,17,30,7650,5
1675,06/02/2023,15,18,30,6300,4
8384,03/15/2024,2,11,30,9900,4
1616,05/27/2023,26,17,30,15300,5
2376,08/09/2023,24,18,30,9000,5
4927,11/18/2023,6,14,30,16800,5
5093,11/24/2023,2,7,30,6300,5
6834,01/23/2024,1,18,30,6300,4
205,01/23/2023,2,20,30,18000,5
2226,07/25/2023,13,6,30,2700,5
4123,10/21/2023,11,19,30,10450,4
8981,04/15/2024,2,20,30,18000,5
440,02/12/2023,17,14,31,8400,4
2217,07/24/2023,21,7,31,4550,4
5498,12/07/2023,9,10,31,7000,4
6020,12/25/2023,14,9,31,2880,5
6947,01/27/2024,1,12,31,4200,5
7267,02/08/2024,2,19,31,17100,5
8028,03/03/2024,1,9,31,3150,4
9309,05/18/2024,2,7,31,6300,4
9923,08/06/2024,1,9,31,3150,5
9986,08/12/2024,3,5,31,1250,4
10128,09/01/2024,2,19,31,17100,5
10201,09/10/2024,2,15,31,13500,4
10305,09/22/2024,2,20,31,18000,5
10327,09/25/2024,2,13,31,11700,4
348,02/03/2023,4,13,31,7800,5
1506,05/17/2023,11,10,31,5500,4
1934,06/29/2023,13,8,31,3600,4
2069,07/12/2023,1,16,31,5600,4
2710,09/04/2023,24,11,31,5500,4
3632,10/03/2023,11,17,31,9350,4
3637,10/04/2023,1,19,31,6650,5
4105,10/21/2023,2,15,31,13500,5
5070,11/23/2023,4,14,31,8400,5
7541,02/17/2024,1,20,31,7000,5
8299,03/12/2024,1,17,31,5950,5
10047,08/21/2024,1,20,31,7000,5
353,02/03/2023,9,20,31,14000,5
776,03/12/2023,5,17,31,7650,5
1334,05/02/2023,3,14,31,3500,4
1472,05/14/2023,12,17,31,5100,5
1488,05/15/2023,22,13,31,5200,4
1554,05/22/2023,1,16,31,5600,4
1852,06/18/2023,28,13,31,3900,5
2211,07/24/2023,1,19,31,6650,5
2436,08/15/2023,24,19,31,9500,4
3172,09/19/2023,22,17,31,6800,5
3398,09/26/2023,23,14,31,3500,5
3732,10/07/2023,2,16,31,14400,5
4044,10/18/2023,7,14,31,21000,4
4314,10/28/2023,6,18,31,21600,4
4580,11/06/2023,7,6,31,9000,5
281,01/29/2023,14,8,31,2560,5
2204,07/23/2023,14,6,31,1920,4
2346,08/06/2023,24,6,31,3000,4
2422,08/13/2023,24,20,31,10000,5
4464,11/02/2023,11,7,31,3850,4
5881,12/21/2023,14,6,31,1920,4
5381,12/03/2023,2,11,31,9900,5
3144,09/18/2023,23,7,31,1750,5
5960,12/23/2023,14,7,31,2240,4
9736,07/12/2024,4,17,31,10200,4
9831,07/25/2024,3,16,31,4000,5
1477,05/14/2023,19,12,32,3600,5
3295,09/23/2023,21,18,32,11700,5
4012,10/17/2023,5,13,32,5850,5
4039,10/18/2023,5,12,32,5400,5
5033,11/21/2023,11,14,32,7700,4
6622,01/15/2024,3,19,32,4750,5
7770,02/25/2024,2,18,32,16200,5
9497,06/11/2024,4,12,32,7200,4
9568,06/21/2024,2,13,32,11700,5
291,01/30/2023,5,14,32,6300,5
1550,05/21/2023,21,14,32,9100,5
1710,06/04/2023,27,17,32,3400,4
1730,06/06/2023,15,15,32,5250,5
1839,06/17/2023,2,11,32,9900,5
2118,07/16/2023,23,6,32,1500,4
2294,07/31/2023,28,13,32,3900,5
2463,08/17/2023,24,6,32,3000,4
4325,10/28/2023,10,15,32,27000,5
5325,12/01/2023,9,17,32,11900,5
6444,01/08/2024,14,8,32,2560,5
8227,03/09/2024,2,17,32,15300,5
9544,06/17/2024,4,9,32,5400,4
10008,08/14/2024,4,19,32,11400,4
1467,05/13/2023,25,16,32,9600,4
2658,09/02/2023,24,8,32,4000,5
2792,09/07/2023,22,5,32,2000,4
4283,10/27/2023,7,6,32,9000,4
4592,11/07/2023,1,11,32,3850,5
4708,11/11/2023,1,17,32,5950,4
6268,01/03/2024,14,9,32,2880,5
7455,02/13/2024,4,11,32,6600,5
8795,03/29/2024,3,8,32,2000,5
9375,05/26/2024,1,12,32,4200,5
99,01/12/2023,6,8,32,9600,4
4290,10/27/2023,8,12,32,9000,5
5333,12/01/2023,10,5,32,9000,4
8776,03/28/2024,4,14,32,8400,5
1848,06/18/2023,8,20,32,15000,4
4155,10/22/2023,11,10,32,5500,5
8102,03/05/2024,2,7,32,6300,4
3257,09/22/2023,21,16,32,10400,4
5088,11/23/2023,10,13,32,23400,5
6072,12/27/2023,14,11,32,3520,4
7227,02/06/2024,4,20,32,12000,4
7704,02/23/2024,1,19,32,6650,5
9809,07/23/2024,2,8,32,7200,5
74,01/09/2023,21,16,33,10400,4
1540,05/20/2023,23,11,33,2750,4
1926,06/28/2023,25,19,33,11400,5
2193,07/22/2023,20,17,33,13600,5
3116,09/17/2023,24,11,33,5500,5
3401,09/26/2023,23,6,33,1500,4
3523,09/30/2023,23,8,33,2000,4
3998,10/16/2023,9,13,33,9100,4
4139,10/22/2023,7,15,33,22500,4
4531,11/05/2023,2,14,33,12600,5
5714,12/15/2023,8,5,33,3750,4
7700,02/22/2024,3,15,33,3750,4
7862,02/28/2024,1,6,33,2100,5
8452,03/17/2024,3,19,33,4750,5
9857,07/30/2024,1,18,33,6300,4
190,01/21/2023,19,7,33,2100,5
2772,09/06/2023,24,14,33,7000,5
3132,09/18/2023,22,19,33,7600,4
4225,10/25/2023,3,20,33,5000,4
4678,11/10/2023,2,8,33,7200,4
4869,11/16/2023,3,19,33,4750,4
4884,11/16/2023,9,10,33,7000,4
6168,12/30/2023,14,19,33,6080,4
6532,01/12/2024,2,12,33,10800,4
7353,02/10/2024,4,14,33,8400,5
7636,02/20/2024,2,5,33,4500,5
8410,03/16/2024,2,5,33,4500,5
9494,06/10/2024,4,12,33,7200,5
9620,06/27/2024,2,18,33,16200,5
10360,09/29/2024,1,13,33,4550,4
698,03/05/2023,13,8,33,3600,5
3010,09/14/2023,22,13,33,5200,4
10193,09/09/2024,1,11,33,3850,4
6550,01/12/2024,4,20,33,12000,4
7373,02/11/2024,3,13,33,3250,4
8404,03/16/2024,1,20,33,7000,4
1390,05/07/2023,6,9,33,10800,4
6360,01/06/2024,14,14,33,4480,4
7275,02/08/2024,2,5,33,4500,4
1579,05/24/2023,5,9,33,4050,5
464,02/15/2023,1,19,34,6650,4
2189,07/22/2023,16,13,34,6500,5
2440,08/15/2023,24,12,34,6000,5
2670,09/03/2023,24,16,34,8000,4
5623,12/11/2023,8,16,34,12000,5
6075,12/27/2023,14,10,34,3200,5
7050,01/31/2024,1,9,34,3150,5
7468,02/14/2024,1,18,34,6300,4
7760,02/25/2024,1,9,34,3150,5
9291,05/16/2024,2,12,34,10800,4
9469,06/07/2024,1,11,34,3850,5
892,03/23/2023,19,13,34,3900,4
1118,04/13/2023,6,11,34,13200,4
1388,05/07/2023,1,16,34,5600,4
5353,12/02/2023,4,17,34,10200,4
5850,12/19/2023,14,7,34,2240,5
7059,01/31/2024,2,14,34,12600,5
7694,02/22/2024,2,8,34,7200,5
9061,04/24/2024,1,19,34,6650,4
10299,09/21/2024,3,5,34,1250,5
40,01/05/2023,9,12,34,8400,5
43,01/05/2023,13,12,34,5400,5
551,02/22/2023,22,5,34,2000,5
2399,08/11/2023,24,9,34,4500,5
2892,09/10/2023,21,9,34,5850,5
3825,10/10/2023,7,7,34,10500,5
4142,10/22/2023,8,20,34,15000,5
4707,11/10/2023,11,20,34,11000,4
8326,03/13/2024,2,16,34,14400,4
7109,02/02/2024,2,18,34,16200,5
4616,11/08/2023,1,6,34,2100,5
5851,12/20/2023,14,12,34,3840,5
9705,07/08/2024,3,9,34,2250,5
453,02/14/2023,1,15,35,5250,5
642,03/02/2023,3,8,35,2000,5
868,03/21/2023,6,5,35,6000,4
1783,06/11/2023,5,8,35,3600,5
1995,07/04/2023,21,20,35,13000,4
2015,07/06/2023,22,6,35,2400,5
2218,07/24/2023,22,15,35,6000,4
4038,10/18/2023,5,17,35,7650,4
4113,10/21/2023,5,7,35,3150,5
5755,12/17/2023,2,18,35,16200,4
6027,12/25/2023,14,11,35,3520,4
7364,02/11/2024,2,15,35,13500,5
8108,03/05/2024,3,15,35,3750,4
9098,04/28/2024,1,15,35,5250,4
425,02/11/2023,5,16,35,7200,4
2063,07/11/2023,13,6,35,2700,4
2523,08/23/2023,24,12,35,6000,5
6177,12/31/2023,14,13,35,4160,4
8391,03/15/2024,3,15,35,3750,4
8412,03/16/2024,2,12,35,10800,4
9731,07/12/2024,1,5,35,1750,4
1697,06/04/2023,6,18,35,21600,4
3466,09/28/2023,24,8,35,4000,5
3743,10/07/2023,5,18,35,8100,5
4795,11/13/2023,9,13,35,9100,5
6421,01/08/2024,14,12,35,3840,4
8017,03/02/2024,4,10,35,6000,5
9888,08/03/2024,3,12,35,3000,4
1021,04/04/2023,5,16,35,7200,5
3151,09/18/2023,24,9,35,4500,5
3305,09/23/2023,22,13,35,5200,5
3978,10/15/2023,9,10,35,7000,4
9206,05/08/2024,2,11,35,9900,4
